day,timestamp,GALAXY_SOUNDS,MICROCHIP,OXYGEN_SHAKE,PANEL,PEBBLES,ROBOT,SLEEP_POD,SNACKPACK,TRANSLATOR,UV_VISOR
2,581900,-0.8,-10.8,-1.7,5.0,0.0,-0.3,4.8,-2.0,-1.6,-9.1
2,582000,6.6,4.3,1.3,-1.6,0.1,1.8,3.6,1.0,-4.2,0.5
2,582100,-9.4,-6.9,4.8,-5.4,-0.1,0.6,11.3,-0.3,-0.2,0.7
2,582200,2.6,-5.3,-2.5,-5.9,0.1,1.3,4.9,1.2,3.8,6.7
2,582300,6.4,3.5,-0.9,-3.4,-3.6,-2.7,-0.1,0.4,-5.6,-1.0
2,582400,8.3,10.2,3.8,5.9,3.5,5.2,8.4,1.3,-2.9,-0.9
2,582500,-5.3,0.6,-4.3,7.2,0.0,0.8,-1.0,-0.2,3.4,-3.3
2,582600,-4.1,15.7,-7.1,-2.4,-0.1,0.7,-1.6,-4.4,3.6,1.9
2,582700,6.3,-1.4,3.8,8.1,0.2,-3.6,2.7,4.1,9.8,0.9
2,582800,-3.9,-3.8,-6.9,3.8,-0.2,5.5,-1.6,-0.3,1.0,2.0
2,582900,-1.8,-7.5,-3.3,-5.3,0.1,-1.5,-2.2,-0.4,-1.7,-2.6
2,583000,-0.1,-2.4,3.4,-0.5,-0.1,0.7,7.5,1.5,0.6,0.2
2,583100,-0.7,-10.7,-2.9,3.0,0.1,0.9,-3.7,-0.7,2.5,-3.3
2,583200,-4.1,-6.0,-7.8,0.1,0.1,3.0,3.1,-0.2,-4.0,3.6
2,583300,-4.3,-8.4,-5.6,4.4,-0.1,1.1,-9.7,0.1,-1.8,4.1
2,583400,-3.3,5.2,-0.9,2.5,0.1,0.0,-4.0,0.9,-3.8,-3.5
2,583500,-7.2,0.6,-2.1,3.6,-0.1,-9.4,-10.7,-2.3,-4.8,0.5
2,583600,-0.5,-5.0,3.1,4.5,0.1,-5.4,3.9,-0.5,-2.6,4.3
2,583700,-6.5,-8.3,6.8,2.6,-0.1,-3.1,0.8,0.9,-2.1,-2.5
2,583800,-0.1,-1.7,-5.6,-0.9,0.1,4.6,-2.5,1.4,5.8,1.6
2,583900,-0.1,-0.6,-0.6,3.6,-0.1,1.1,-4.8,1.3,-1.7,4.6
2,584000,4.8,7.3,0.0,-2.6,-0.2,5.0,3.4,0.7,-5.4,7.5
2,584100,4.3,-0.2,0.5,2.6,0.3,-1.7,0.4,1.7,-5.7,3.9
2,584200,2.0,6.5,0.5,6.7,-0.1,-9.5,0.7,-0.1,4.9,4.1
2,584300,-7.9,-4.9,-3.6,1.8,-0.1,0.4,-3.2,-1.0,-0.1,7.4
2,584400,3.7,13.1,-1.8,-3.2,0.0,-4.7,-6.7,-2.1,-0.2,8.6
2,584500,-2.4,-3.0,4.1,3.9,0.1,10.5,4.0,1.2,-3.2,4.8
2,584600,0.0,0.7,-2.7,3.4,-0.1,-5.4,-2.7,2.3,4.8,7.7
2,584700,8.7,0.8,5.2,-6.1,0.0,-3.3,-0.7,-0.1,0.5,4.5
2,584800,-1.6,-8.5,6.5,6.5,0.1,-2.5,-3.0,1.1,3.2,-0.2
2,584900,-4.8,5.9,-2.8,3.4,0.0,-1.6,-1.0,-0.4,-2.7,-1.6
2,585000,-0.2,-6.1,-1.1,-4.9,0.1,-11.9,-9.0,-0.1,7.1,3.3
2,585100,-3.3,-4.8,4.7,-5.3,-0.3,-2.7,-2.8,0.5,3.1,-1.8
2,585200,-3.4,3.9,-7.1,-0.6,0.2,-1.1,-3.3,-3.7,5.5,-0.2
2,585300,-3.6,1.6,7.3,5.6,-0.3,11.1,3.5,6.5,2.2,3.8
2,585400,-2.1,-2.9,-5.1,-2.4,0.3,4.1,-8.3,-0.7,-3.2,-4.5
2,585500,2.7,4.9,2.7,4.1,0.0,-3.1,5.9,0.1,1.1,-1.3
2,585600,-9.8,1.4,1.8,-2.1,0.1,-1.2,-2.2,0.6,-3.4,-7.9
2,585700,-8.7,3.3,1.9,-0.3,-0.1,-1.8,14.4,-1.0,-5.5,8.9
2,585800,-0.1,-0.5,-1.0,-5.6,-0.1,0.5,5.6,1.7,3.0,-7.8
2,585900,-3.4,13.0,-8.0,0.2,0.1,-7.9,-2.9,0.8,-8.2,-6.1
2,586000,-0.8,7.9,-2.4,1.2,-0.1,0.0,-2.9,2.6,1.6,-6.5
2,586100,3.3,-6.2,1.5,4.8,0.1,-0.2,1.7,0.5,-4.0,-7.4
2,586200,-0.1,9.4,-7.7,-0.3,0.1,-2.4,-3.9,-1.3,9.1,0.5
2,586300,-3.3,4.6,0.4,-1.3,-0.1,-2.8,-6.4,-1.1,-3.3,3.9
2,586400,0.3,0.3,0.4,1.3,0.0,-6.2,2.4,-1.2,6.7,2.3
2,586500,-2.2,-7.7,-5.6,4.2,-0.1,9.7,-6.4,-1.1,-3.3,4.1
2,586600,-1.1,5.6,-4.9,-2.8,0.1,3.9,-1.4,-0.8,-4.0,3.3
2,586700,-1.6,-6.8,1.3,3.5,0.0,-3.4,7.2,-0.2,2.6,4.3
2,586800,-1.1,-18.1,-4.8,0.1,0.0,3.9,6.0,-0.6,4.7,-0.9
2,586900,2.2,16.7,3.6,0.7,0.2,-2.2,-5.2,-0.1,-0.3,4.0
2,587000,3.3,12.8,-14.9,3.6,-0.2,0.6,-3.0,0.8,2.2,1.6
2,587100,5.0,-1.6,-1.8,-4.8,0.1,3.6,0.6,-0.9,-6.6,-0.6
2,587200,-2.3,-3.8,0.0,-2.3,0.0,4.3,11.0,-1.6,-4.8,-1.3
2,587300,-5.6,2.4,0.0,-8.0,-0.2,-6.2,3.2,0.4,-3.1,-1.7
2,587400,0.9,-1.5,3.5,-3.0,0.1,12.5,-1.4,-0.2,2.4,8.1
2,587500,-4.1,-4.0,4.7,2.1,-0.1,-0.3,2.5,-1.1,-0.4,-1.3
2,587600,-3.2,4.1,0.9,5.5,0.1,1.9,4.2,-0.2,-3.3,0.1
2,587700,-1.7,-6.4,6.3,-3.0,0.0,-1.4,2.2,5.0,-4.3,-0.6
2,587800,3.4,-8.9,-7.2,-2.5,0.1,-4.1,5.4,-4.3,-3.6,-2.6
2,587900,-0.4,-4.5,-3.3,-1.1,0.0,2.4,1.5,-0.8,-1.4,3.5
2,588000,3.7,5.5,-0.1,3.9,0.0,-7.5,3.9,3.2,3.8,-6.4
2,588100,-5.6,-4.9,3.0,0.1,0.0,-9.3,6.0,-1.2,1.7,2.5
2,588200,-2.5,0.1,-1.8,-6.4,-0.1,-3.1,-2.4,-0.3,-1.5,3.3
2,588300,4.0,-5.1,4.3,1.8,-0.1,-8.6,4.0,-0.7,6.6,-0.9
2,588400,8.9,3.5,-1.0,7.4,0.1,12.4,0.4,4.6,-1.8,-2.2
2,588500,-2.7,2.6,6.0,5.8,0.2,-12.3,2.1,-2.6,2.2,-9.8
2,588600,-1.2,5.3,-0.9,2.9,-0.2,3.6,11.9,-3.4,6.4,0.2
2,588700,-8.7,3.8,-1.2,-3.2,-0.1,1.0,-5.1,-0.1,9.2,7.3
2,588800,2.4,-3.0,-0.9,6.4,0.2,4.5,-4.9,3.4,1.0,5.2
2,588900,-2.9,-2.5,-3.5,-6.1,-0.2,-7.1,-7.1,-2.5,-1.1,-6.2
2,589000,0.4,-2.5,-1.5,-2.9,-0.1,3.3,-6.2,0.8,2.9,-4.7
2,589100,2.8,-0.9,-4.3,-4.9,0.3,4.8,2.7,1.6,4.7,0.2
2,589200,-1.8,-8.1,-2.9,6.0,-0.1,-0.1,2.5,-0.8,-1.0,2.7
2,589300,-9.8,-5.5,-0.5,-6.3,-0.1,0.9,-5.9,-3.7,-3.6,5.6
2,589400,2.8,-2.3,-8.6,3.5,0.2,-0.1,13.5,3.3,3.2,7.3
2,589500,-6.6,-1.8,-2.9,2.1,-0.1,0.4,-0.5,-1.2,1.6,-7.0
2,589600,3.4,-3.1,3.5,0.5,-3.4,-1.2,0.6,-0.8,2.0,-2.3
2,589700,7.2,2.5,-10.9,-3.2,3.5,-0.1,-3.2,1.9,6.7,1.7
2,589800,4.3,10.0,10.4,-3.5,-0.3,-3.3,-1.7,-1.3,-1.1,0.8
2,589900,-2.7,0.4,-3.0,3.3,0.3,3.7,2.5,0.6,-0.8,10.3
2,590000,1.8,1.8,1.9,-1.2,-0.1,-1.4,-7.6,-0.4,3.8,2.1
2,590100,-1.6,-4.3,5.2,8.2,-0.1,-5.3,-9.8,-1.4,0.6,1.6
2,590200,6.7,1.7,-6.9,3.6,0.1,-0.3,-5.8,0.4,-9.2,-8.3
2,590300,5.7,-1.7,0.6,-0.3,-0.1,1.4,-3.5,-1.3,6.0,1.7
2,590400,-0.6,7.5,1.9,-3.8,0.1,0.4,0.2,-0.4,-11.6,12.4
2,590500,0.1,-0.4,-0.8,-9.0,0.2,4.8,1.3,-0.4,2.9,4.3
2,590600,-5.2,15.1,4.1,-3.6,-0.2,-1.7,0.8,2.2,-2.4,0.8
2,590700,3.8,-0.5,6.2,3.1,0.1,-2.6,3.7,-1.9,-3.4,-4.7
2,590800,-3.7,3.7,-1.5,-7.2,0.0,0.5,-3.3,1.0,1.7,-5.1
2,590900,-4.0,-9.0,-5.1,4.3,0.0,-3.6,-1.6,-1.2,0.0,-4.6
2,591000,5.2,-21.7,-2.3,4.9,-0.2,-2.4,-4.3,-0.7,3.2,0.5
2,591100,-5.1,-13.5,-0.8,-9.5,-3.5,0.1,6.7,0.7,6.1,-8.8
2,591200,5.3,11.5,1.4,9.8,3.7,-2.7,-4.4,1.0,-2.7,2.8
2,591300,4.4,-7.6,-4.8,-5.3,0.0,-6.2,4.5,-0.5,-0.5,-1.4
2,591400,-6.1,-9.0,4.7,6.8,-0.1,-0.5,-1.3,0.3,-1.5,0.6
2,591500,0.6,2.4,5.1,3.9,-0.1,6.2,4.3,1.2,4.7,-12.1
2,591600,-6.7,0.7,-2.4,1.9,0.0,5.8,4.0,-1.1,1.7,7.0
2,591700,0.5,-16.9,3.9,6.3,0.3,-0.5,2.2,0.3,1.1,4.5
2,591800,-2.1,-10.9,4.4,5.1,-0.2,2.3,-6.1,-0.6,-1.9,2.5
2,591900,2.2,-1.4,1.3,-7.5,0.1,5.2,-8.2,-1.1,5.2,7.5
2,592000,0.0,-1.4,3.0,4.3,0.0,-4.1,-4.9,-0.6,-1.8,-1.0
2,592100,2.7,7.8,-3.7,3.2,-0.1,5.8,-2.2,-0.5,3.7,4.8
2,592200,6.3,0.8,-3.4,9.4,-0.1,4.7,3.0,3.4,-0.5,-4.8
2,592300,7.4,-4.4,-0.6,-0.1,0.1,4.6,-6.8,-2.8,-2.4,0.2
2,592400,-7.5,-15.0,-5.2,1.9,0.0,-3.1,-8.4,-0.2,-0.8,3.7
2,592500,4.8,2.1,0.1,4.1,-0.1,-0.5,6.5,0.5,1.8,6.4
2,592600,-4.1,-5.1,3.3,5.6,0.2,-0.7,-0.8,-0.4,-5.9,-4.2
2,592700,10.3,1.6,0.5,-4.3,-0.1,-0.7,5.5,0.9,3.3,-5.3
2,592800,-5.0,5.7,-3.0,-1.8,-0.2,10.6,0.3,-0.3,0.4,-2.3
2,592900,0.0,-2.0,-2.5,1.6,0.1,2.5,-2.2,0.3,-1.0,1.9
2,593000,-0.3,5.1,1.9,-1.7,0.1,1.5,-3.5,1.4,5.4,-6.5
2,593100,0.2,-0.4,3.7,1.4,-0.1,-6.5,0.3,-0.8,-0.4,-1.8
2,593200,6.1,3.6,8.1,-2.0,0.3,1.4,-8.4,-0.7,2.3,4.1
2,593300,-4.7,6.1,-4.8,7.0,-0.3,2.9,3.1,-0.6,9.5,6.7
2,593400,2.2,-8.0,-0.3,-1.8,0.2,0.4,0.9,-0.9,3.2,9.4
2,593500,-2.7,-13.7,0.9,1.0,-0.1,1.7,-8.7,-0.8,0.8,0.7
2,593600,7.0,7.0,5.0,-2.8,0.2,-0.7,4.2,-0.1,-2.3,4.2
2,593700,3.1,2.5,3.2,-1.2,-0.3,4.0,2.5,1.5,2.4,5.0
2,593800,-0.3,2.0,-4.6,1.8,0.2,2.0,4.3,-0.5,-3.4,9.0
2,593900,2.4,-4.9,-3.6,-5.5,-0.1,3.1,9.6,-0.3,0.9,-4.1
2,594000,-1.6,2.5,7.9,-4.6,0.1,-2.2,-3.0,0.4,-0.6,-5.3
2,594100,-2.3,-5.3,-13.2,-2.5,-0.3,3.9,-4.6,2.0,2.1,2.4
2,594200,0.5,1.5,3.8,-4.1,0.2,-4.7,0.4,1.8,-3.1,-5.1
2,594300,6.4,9.6,7.0,0.2,0.0,3.7,10.0,-0.3,-5.7,-4.9
2,594400,-3.7,11.3,-6.8,1.2,0.0,-2.6,-2.8,-0.1,-0.2,1.5
2,594500,5.6,3.4,-8.9,-4.4,0.1,0.6,-11.8,-0.6,6.5,7.3
2,594600,-3.3,1.9,-2.4,0.6,-0.1,2.0,-3.6,-0.8,7.2,6.5
2,594700,3.0,-3.5,-1.8,1.7,-0.1,-3.4,5.8,-1.3,0.7,-1.4
2,594800,9.5,13.6,-6.4,-3.2,0.2,0.1,9.2,-0.3,12.5,4.9
2,594900,-0.4,-8.2,0.0,-2.3,-0.2,-4.0,0.2,-0.9,-6.0,0.0
2,595000,2.3,5.8,-1.6,-0.9,0.1,2.6,8.3,0.1,-2.3,-3.1
2,595100,3.1,0.6,-2.4,-7.5,0.1,2.9,-8.4,0.1,1.6,5.5
2,595200,-10.4,8.0,3.6,-1.0,-0.1,-1.4,-6.3,1.8,-5.6,7.5
2,595300,-1.6,-16.1,-1.1,-1.6,0.0,12.5,1.0,-0.1,0.9,1.0
2,595400,-4.1,0.0,-1.6,-2.2,0.1,-2.5,-2.3,0.6,-3.6,-2.1
2,595500,-3.6,1.0,-2.6,-0.8,0.1,-3.5,-7.1,-2.2,0.2,-0.9
2,595600,5.9,8.6,1.5,10.5,-0.2,-2.6,-6.8,-1.7,-0.9,5.8
2,595700,0.6,3.7,-9.0,7.9,-0.1,1.9,2.1,0.6,3.2,3.3
2,595800,5.5,-0.6,-1.6,2.4,0.1,-7.4,2.1,0.6,-0.7,9.1
2,595900,1.9,5.4,6.9,-8.7,-0.1,-2.8,-9.4,-1.3,-1.2,2.3
2,596000,5.9,-6.1,-12.3,-0.1,0.1,0.7,-3.0,-1.7,-0.2,-1.7
2,596100,-2.5,1.8,3.9,1.7,0.2,-0.8,-4.7,-2.2,-11.8,-4.9
2,596200,-6.1,2.3,7.1,3.6,-0.2,5.8,-2.6,5.3,5.8,7.0
2,596300,2.0,-7.7,-4.6,1.0,-0.1,7.0,-2.8,1.5,0.0,-6.9
2,596400,4.1,3.0,1.0,3.3,0.1,1.3,-7.3,1.7,0.8,-2.4
2,596500,-2.5,-6.4,3.6,-4.5,-0.1,9.3,-5.6,-1.2,9.0,0.9
2,596600,1.1,5.6,4.5,5.4,-0.1,-5.1,-1.0,5.6,5.2,-1.3
2,596700,-1.4,1.9,-3.0,-1.3,0.2,2.8,-5.5,-2.7,-1.3,-0.3
2,596800,-7.3,-1.3,3.7,9.3,0.1,-4.4,-3.4,0.2,-2.0,5.3
2,596900,-2.5,-0.6,0.3,3.4,-0.1,5.2,2.8,0.0,5.0,-0.8
2,597000,0.1,-2.1,-0.6,-1.1,0.1,7.5,-0.8,0.0,-2.6,5.5
2,597100,-3.8,0.1,6.2,4.7,0.0,-1.3,2.3,-0.6,-6.7,5.8
2,597200,-12.3,-4.1,-6.7,-0.5,-0.1,4.7,3.5,-0.9,0.1,5.2
2,597300,7.2,4.6,6.9,4.6,0.0,7.1,4.9,1.9,1.2,1.4
2,597400,-1.4,-2.0,-2.0,-3.0,-0.1,-5.4,2.1,-0.7,12.0,-1.5
2,597500,0.4,-11.8,13.4,-0.5,0.2,-1.7,6.7,-0.2,-6.7,-6.7
2,597600,-1.3,1.8,4.8,-13.1,-0.2,-1.8,-2.8,-2.1,2.0,-1.2
2,597700,4.7,0.2,-1.9,-3.3,0.2,-4.2,-4.1,-1.4,-4.5,8.3
2,597800,0.7,-5.5,2.8,5.5,0.0,-2.2,2.5,0.3,2.3,3.3
2,597900,2.6,-1.3,4.9,2.3,0.0,-4.0,0.9,-2.0,-1.2,-2.8
2,598000,5.3,6.0,-1.8,0.5,-0.2,-5.2,-9.1,0.5,0.7,3.5
2,598100,-5.8,-0.3,4.8,2.4,-3.5,-6.1,-3.5,-0.3,0.9,4.6
2,598200,-12.0,1.4,1.5,1.9,3.7,-2.9,6.8,-0.8,-2.0,-1.9
2,598300,1.1,-1.7,-7.7,-6.4,0.0,-2.5,-7.1,-0.8,3.2,-10.7
2,598400,-0.7,-7.9,4.4,2.6,-0.3,-2.0,-0.2,1.4,1.5,2.1
2,598500,-4.2,3.1,-5.1,0.9,0.3,-6.5,-6.6,1.5,4.8,-0.4
2,598600,2.7,0.8,0.0,-3.8,0.0,6.7,-3.4,1.2,-4.9,-8.7
2,598700,1.4,-0.6,8.3,0.1,0.0,1.0,1.1,-0.9,9.2,-1.9
2,598800,-4.6,1.0,-1.6,2.0,-0.2,2.1,0.3,0.8,1.9,2.6
2,598900,-8.5,-8.0,-2.3,-2.4,0.3,4.2,-2.2,0.8,1.6,5.9
2,599000,6.8,2.9,1.3,-4.7,-0.3,5.1,10.7,-0.6,-7.2,-4.0
2,599100,-3.4,9.8,3.9,-1.3,0.2,-3.7,4.0,0.9,5.3,-2.3
2,599200,-3.7,1.6,2.3,6.0,-0.3,-3.4,5.8,1.3,5.5,1.7
2,599300,-1.2,-1.3,0.1,8.2,0.2,-7.4,-10.4,1.2,-5.1,1.0
2,599400,-1.7,-7.7,0.8,5.0,-0.1,1.2,-5.5,0.0,-2.4,-0.1
2,599500,-2.6,1.3,-0.2,-0.9,-0.1,-4.4,1.4,0.1,0.0,-6.0
2,599600,2.9,9.7,6.8,-1.6,-3.3,-2.5,-7.7,1.9,2.0,4.8
2,599700,1.0,-4.3,1.1,3.9,6.5,6.9,2.9,0.7,-5.8,-0.9
2,599800,-9.5,0.0,-6.1,-4.4,-3.2,1.5,1.1,0.9,4.8,2.4
2,599900,-1.7,5.2,5.4,5.5,0.1,-5.1,-2.2,1.0,-0.5,1.4
2,600000,1.9,-6.6,-5.7,4.8,0.1,5.7,-5.6,1.8,0.8,4.2
2,600100,1.3,-8.9,-5.1,-0.7,0.1,5.7,8.3,0.6,-5.4,3.4
2,600200,3.5,-3.4,-7.7,-0.7,-0.1,-1.4,-1.2,-1.2,-1.9,-5.2
2,600300,2.5,-5.6,-3.5,2.9,-0.1,-1.8,-9.1,-2.4,-11.2,1.8
2,600400,1.2,-0.8,-1.5,8.9,-0.1,-11.0,-8.1,-0.6,-5.1,-2.3
2,600500,-1.5,-4.4,-9.7,-1.0,0.0,-1.0,0.3,1.2,2.9,-5.1
2,600600,6.0,-3.7,-3.8,-9.3,0.2,-2.4,1.5,1.0,-0.3,-4.2
2,600700,5.4,-5.5,4.8,3.5,-0.1,0.7,5.5,-0.6,-3.3,-2.3
2,600800,0.4,6.0,2.1,-6.2,0.0,-4.3,-0.1,-0.4,-0.9,1.8
2,600900,3.6,6.0,-4.9,6.2,0.0,-8.6,3.1,-0.2,2.6,1.1
2,601000,0.1,0.8,-3.0,2.5,0.2,2.2,-0.3,0.7,4.5,1.5
2,601100,-1.9,6.9,3.9,6.8,-0.1,-6.6,4.5,-1.5,-4.3,2.3
2,601200,7.9,2.9,6.9,11.1,0.1,1.9,2.3,2.1,-0.5,-0.3
2,601300,0.9,-10.8,5.2,0.9,0.0,-1.1,-0.2,1.3,0.3,1.4
2,601400,-1.7,-19.7,-1.1,4.1,-0.1,-3.3,-6.8,1.8,-1.0,-10.1
2,601500,9.3,10.1,-3.9,-4.4,0.1,10.0,-5.8,0.5,-3.9,0.9
2,601600,-1.1,-12.6,-5.2,-8.2,-0.2,-4.4,-1.6,-5.7,-8.2,-5.3
2,601700,8.2,-2.5,2.8,0.9,0.1,7.2,-2.1,6.9,12.8,6.2
2,601800,-0.1,-9.2,-3.6,12.0,0.2,0.1,2.1,-2.6,-0.6,2.8
2,601900,3.1,-14.6,4.2,2.8,-0.1,-0.8,3.2,-1.5,4.5,-5.3
2,602000,3.7,4.8,1.8,1.3,-0.1,-2.3,-3.5,-1.3,-1.8,3.8
2,602100,5.5,-5.9,11.7,1.2,0.1,4.2,-2.0,-0.8,5.6,3.1
2,602200,3.9,-13.5,3.4,-1.2,-0.1,-3.2,6.1,2.6,3.1,4.6
2,602300,4.0,-8.7,5.1,6.0,0.0,3.2,-7.7,0.4,2.0,1.1
2,602400,3.6,1.6,-5.1,2.6,0.1,-6.6,1.0,0.0,-6.7,0.5
2,602500,4.1,-9.2,-4.0,7.0,-0.2,0.5,2.3,-0.6,1.8,7.0
2,602600,-3.5,-2.4,-4.2,-1.5,0.1,1.7,-1.5,0.9,-5.3,0.1
2,602700,-10.1,9.3,-5.4,6.5,0.1,3.4,-3.9,1.1,1.8,12.4
2,602800,2.4,-16.9,2.7,-6.3,-0.2,5.9,-1.2,1.2,0.3,-4.7
2,602900,-5.2,11.5,1.8,3.2,0.1,-3.2,3.1,-0.3,-4.2,-2.2
2,603000,8.7,-2.1,3.6,-7.2,0.0,0.7,-0.2,0.5,3.7,5.8
2,603100,5.4,-0.8,-3.0,-0.9,0.0,-3.9,-0.1,1.2,3.2,-1.5
2,603200,5.1,-2.3,7.3,1.0,0.0,2.5,-11.6,0.9,-1.5,-3.9
2,603300,-5.1,-5.1,-1.9,-1.4,0.0,9.4,0.9,-0.2,-7.9,-2.0
2,603400,-0.7,-4.0,2.4,1.1,0.2,0.6,1.9,0.1,4.8,4.6
2,603500,4.6,-6.9,-6.1,-2.3,-0.4,0.8,-11.6,-2.2,2.3,-1.4
2,603600,5.7,15.1,-0.4,-1.9,0.2,6.2,8.0,-0.6,1.5,0.6
2,603700,1.8,-1.3,5.5,-3.6,0.0,1.2,2.1,-0.4,-1.3,7.7
2,603800,-9.8,-0.4,-4.5,-1.4,0.1,-0.4,6.4,-0.5,9.0,-4.9
2,603900,1.5,2.2,1.7,2.0,-0.1,-3.3,5.2,-1.7,10.7,0.1
2,604000,-4.2,6.8,3.3,4.2,0.1,3.0,-6.1,-0.9,-6.0,3.9
2,604100,-4.8,-5.2,-0.8,1.9,-0.1,-6.8,6.1,-2.4,6.2,1.4
2,604200,4.0,0.7,-0.6,0.3,-0.1,3.2,-7.0,-0.9,6.8,-5.3
2,604300,4.9,6.5,-1.3,-0.6,0.0,6.6,2.4,-1.6,-6.1,4.0
2,604400,-0.1,-1.2,5.2,-1.4,0.1,3.5,-5.0,4.5,9.5,-1.8
2,604500,3.9,1.2,3.6,1.2,0.0,-4.5,-0.9,-3.8,6.9,-1.6
2,604600,-4.5,-10.6,-2.2,-0.1,-0.2,-1.2,-4.5,-0.7,-8.5,-11.0
2,604700,-3.9,1.9,2.8,5.4,0.3,-2.7,-2.6,-1.9,0.8,3.0
2,604800,-0.8,7.4,-2.6,-0.1,0.2,5.2,2.3,-0.4,1.8,-3.7
2,604900,-0.7,-5.7,2.0,5.6,-0.3,3.4,-0.5,1.1,-0.8,-5.1
2,605000,-1.4,2.8,4.7,-2.1,0.0,-2.4,-1.6,-1.5,-1.9,5.0
2,605100,4.7,9.9,-5.0,-3.3,-0.1,2.0,-6.7,0.5,7.2,-4.1
2,605200,10.7,4.7,1.1,-6.3,0.1,-1.4,3.0,1.6,2.1,0.4
2,605300,-0.5,6.9,3.8,3.7,0.1,0.4,0.7,0.3,5.8,-6.9
2,605400,-10.5,-1.4,5.3,-1.3,0.0,-1.7,0.9,-0.1,-1.3,0.2
2,605500,1.5,-0.7,-5.3,-0.4,-0.2,-0.7,-1.4,0.6,3.0,-1.5
2,605600,0.0,-6.3,3.0,3.9,0.2,0.8,1.5,0.6,3.2,-0.8
2,605700,0.7,-1.6,1.5,1.6,-0.2,9.8,-0.1,0.5,-6.9,3.0
2,605800,2.1,3.4,-8.6,10.5,0.1,4.3,-7.5,-0.6,4.8,-0.8
2,605900,-6.0,-2.2,0.2,-4.8,-0.1,-3.5,-0.8,1.0,1.1,1.9
2,606000,5.7,7.1,-4.3,2.4,0.2,-1.9,1.8,-1.5,-1.4,3.9
2,606100,-6.7,4.4,-3.3,3.1,-0.1,1.4,-4.2,-0.4,0.5,-8.4
2,606200,7.9,5.8,9.7,-2.5,0.1,1.8,0.7,-0.2,-3.7,5.4
2,606300,5.4,-2.9,3.0,-5.0,-0.2,-8.6,0.0,-1.4,3.7,-2.5
2,606400,2.9,3.5,-2.1,-4.0,0.0,3.2,0.3,-1.6,1.1,0.8
2,606500,-0.7,3.4,-0.5,-1.2,0.2,-2.2,4.9,1.3,2.9,-2.7
2,606600,-6.5,5.9,6.4,6.9,-0.1,-5.1,3.0,0.7,-3.3,2.3
2,606700,-0.5,7.6,-2.1,4.8,0.0,8.2,8.6,-1.5,7.3,6.0
2,606800,-1.6,-5.3,-4.4,-1.4,0.1,4.0,-2.8,-1.2,8.7,1.1
2,606900,1.7,-0.7,3.8,-5.3,-0.2,4.6,3.6,0.2,-9.8,-1.4
2,607000,-7.7,4.9,-2.1,2.2,0.1,-0.6,2.9,1.0,3.1,-1.3
2,607100,-1.9,2.3,3.0,-2.9,0.1,1.2,2.8,-0.2,1.7,-1.3
2,607200,2.6,0.4,1.1,-6.4,0.0,0.2,3.7,0.5,-3.9,-0.1
2,607300,2.0,6.9,10.0,-3.3,-0.1,-2.3,-1.5,2.1,-1.3,0.0
2,607400,-8.1,-13.6,1.1,9.0,0.3,-2.4,4.3,1.2,-0.3,5.6
2,607500,-0.6,2.5,7.4,0.9,-0.4,-3.5,-0.6,-0.1,1.9,2.4
2,607600,-5.7,-7.5,0.8,-5.7,0.1,3.1,-9.2,-3.0,-3.3,1.9
2,607700,-4.0,5.6,-1.0,-4.1,0.0,4.5,-0.7,-0.4,-2.7,5.4
2,607800,2.6,-5.4,-12.0,0.9,0.1,-5.0,-0.3,-0.8,2.1,4.5
2,607900,1.2,4.4,4.4,-2.3,-0.1,5.5,-3.9,-0.1,0.2,3.9
2,608000,-3.8,-6.2,5.9,-7.7,0.0,-2.9,11.3,0.6,1.6,6.7
2,608100,1.4,-0.2,-7.2,1.0,0.0,-2.8,-8.0,-2.3,-6.8,-7.7
2,608200,2.7,-2.0,-1.7,-2.1,-0.1,-5.6,-12.9,-0.1,7.5,9.0
2,608300,-3.3,-0.8,1.1,0.6,0.2,-5.7,-0.9,-0.2,6.4,0.3
2,608400,5.0,7.8,-4.6,6.6,-0.2,0.5,-5.2,0.5,3.6,0.7
2,608500,0.0,-3.1,3.5,-3.1,0.1,5.0,-2.7,0.4,-0.8,-9.6
2,608600,4.6,-1.9,1.0,2.1,-0.1,4.9,6.1,-3.6,-4.5,-2.1
2,608700,5.6,-4.8,5.5,4.0,0.0,1.7,-0.3,-0.5,1.3,4.0
2,608800,0.6,-2.4,2.1,-1.5,0.2,-1.1,4.3,-1.4,0.3,6.1
2,608900,-5.9,-3.8,-2.6,1.9,0.0,-1.7,-1.3,-3.0,-9.2,-11.6
2,609000,8.8,6.9,5.4,6.7,0.0,5.2,5.2,6.9,1.8,3.2
2,609100,-3.9,-2.7,-3.1,3.3,-0.2,0.5,2.0,-2.3,-0.8,5.4
2,609200,-4.3,5.5,-2.8,7.4,0.2,-0.7,-1.5,0.7,-5.9,3.4
2,609300,4.0,3.6,2.2,0.1,0.0,0.9,-0.5,-2.2,10.0,2.8
2,609400,-5.1,-10.8,4.7,-1.7,-0.2,-1.4,1.3,-2.0,9.3,2.4
2,609500,-1.7,-3.8,4.8,4.1,0.0,-3.3,7.0,0.3,-2.6,-3.8
2,609600,-0.7,6.9,-0.4,1.2,0.0,-2.5,0.6,0.5,-1.1,-1.8
